path	type	lang_tree	template	title	bytes
/hi/%E0%A4%B9%E0%A4%AE%E0%A4%BE%E0%A4%B0%E0%A5%87-%E0%A4%AC%E0%A4%BE%E0%A4%B0%E0%A5%87-%E0%A4%AE%E0%A5%87%E0%A4%82/%E0%A4%AD%E0%A4%BE%E0%A4%B0%E0%A4%A4%E0%A5%80%E0%A4%AF-%E0%A4%AB%E0%A4%BE%E0%A4%B0%E0%A5%8D%E0%A4%AE%E0%A4%BE%E0%A4%95%E0%A5%8B%E0%A4%AA%E0%A4%BF%E0%A4%AF%E0%A4%BE-%E0%A4%86%E0%A4%AF%E0%A5%8B%E0%A4%97/%E0%A4%AD%E0%A4%BE%E0%A4%B0%E0%A4%A4%E0%A5%80%E0%A4%AF-%E0%A4%AB%E0%A4%BE%E0%A4%B0%E0%A5%8D%E0%A4%AE%E0%A4%BE%E0%A4%95%E0%A5%8B%E0%A4%AA%E0%A4%BF%E0%A4%AF%E0%A4%BE-%E0%A4%B2%E0%A5%88%E0%A4%AC%E0%A5%8B%E0%A4%B0%E0%A5%87%E0%A4%9F%E0%A4%B0%E0%A5%80-%E0%A4%86%E0%A4%88%E0%A4%AA%E0%A5%80%E0%A4%8F%E0%A4%B2/%E0%A4%95%E0%A5%8C%E0%A4%B6%E0%A4%B2-%E0%A4%B5%E0%A4%BF%E0%A4%95%E0%A4%BE%E0%A4%B8-%E0%A4%94%E0%A4%B0-%E0%A4%A6%E0%A4%B5%E0%A4%BE-%E0%A4%95%E0%A5%80-%E0%A4%96%E0%A5%8B%E0%A4%9C-%E0%A4%95%E0%A5%87-%E0%A4%B2%E0%A4%BF%E0%A4%8F-%E0%A4%B5%E0%A4%BF%E0%A4%B6%E0%A5%8D%E0%A4%B2%E0%A5%87%E0%A4%B7%E0%A4%A3%E0%A4%BE%E0%A4%A4%E0%A5%8D%E0%A4%AE%E0%A4%95-%E0%A4%B8%E0%A4%AE%E0%A4%B0%E0%A5%8D%E0%A4%A5%E0%A4%A8.html	html	hi	T2-article-detail	कौशल विकास और दवा की खोज के लिए विश्लेषणात्मक समर्थन - Indian Pharmacopoeia Commission	63966
/hi/%E0%A4%B9%E0%A4%AE%E0%A4%BE%E0%A4%B0%E0%A5%87-%E0%A4%AC%E0%A4%BE%E0%A4%B0%E0%A5%87-%E0%A4%AE%E0%A5%87%E0%A4%82/%E0%A4%AD%E0%A4%BE%E0%A4%B0%E0%A4%A4%E0%A5%80%E0%A4%AF-%E0%A4%AB%E0%A4%BE%E0%A4%B0%E0%A5%8D%E0%A4%AE%E0%A4%BE%E0%A4%95%E0%A5%8B%E0%A4%AA%E0%A4%BF%E0%A4%AF%E0%A4%BE-%E0%A4%86%E0%A4%AF%E0%A5%8B%E0%A4%97/%E0%A4%AD%E0%A4%BE%E0%A4%B0%E0%A4%A4%E0%A5%80%E0%A4%AF-%E0%A4%AB%E0%A4%BE%E0%A4%B0%E0%A5%8D%E0%A4%AE%E0%A4%BE%E0%A4%95%E0%A5%8B%E0%A4%AA%E0%A4%BF%E0%A4%AF%E0%A4%BE-%E0%A4%B2%E0%A5%88%E0%A4%AC%E0%A5%8B%E0%A4%B0%E0%A5%87%E0%A4%9F%E0%A4%B0%E0%A5%80-%E0%A4%86%E0%A4%88%E0%A4%AA%E0%A5%80%E0%A4%8F%E0%A4%B2/%E0%A4%A8%E0%A4%8F-%E0%A4%A1%E0%A5%8D%E0%A4%B0%E0%A4%97%E0%A5%8D%E0%A4%B8-%E0%A4%AA%E0%A4%B0%E0%A5%80%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%A3.html	html	hi	T2-article-detail	नए ड्रग्स परीक्षण - Indian Pharmacopoeia Commission	54197
/hi/%E0%A4%B9%E0%A4%AE%E0%A4%BE%E0%A4%B0%E0%A5%87-%E0%A4%AC%E0%A4%BE%E0%A4%B0%E0%A5%87-%E0%A4%AE%E0%A5%87%E0%A4%82/%E0%A4%AD%E0%A4%BE%E0%A4%B0%E0%A4%A4%E0%A5%80%E0%A4%AF-%E0%A4%AB%E0%A4%BE%E0%A4%B0%E0%A5%8D%E0%A4%AE%E0%A4%BE%E0%A4%95%E0%A5%8B%E0%A4%AA%E0%A4%BF%E0%A4%AF%E0%A4%BE-%E0%A4%86%E0%A4%AF%E0%A5%8B%E0%A4%97/%E0%A4%B5%E0%A4%BE%E0%A4%B0%E0%A5%8D%E0%A4%B7%E0%A4%BF%E0%A4%95-%E0%A4%B0%E0%A4%BF%E0%A4%AA%E0%A5%8B%E0%A4%B0%E0%A5%8D%E0%A4%9F%E0%A5%8D%E0%A4%B8.html	html	hi	T2-article-detail	वार्षिक रिपोर्ट्स - Indian Pharmacopoeia Commission	52106
/hi/%E0%A4%B9%E0%A4%AE%E0%A4%BE%E0%A4%B0%E0%A5%87-%E0%A4%AC%E0%A4%BE%E0%A4%B0%E0%A5%87-%E0%A4%AE%E0%A5%87%E0%A4%82/%E0%A4%AD%E0%A4%BE%E0%A4%B0%E0%A4%A4%E0%A5%80%E0%A4%AF-%E0%A4%AB%E0%A4%BE%E0%A4%B0%E0%A5%8D%E0%A4%AE%E0%A4%BE%E0%A4%95%E0%A5%8B%E0%A4%AA%E0%A4%BF%E0%A4%AF%E0%A4%BE-%E0%A4%86%E0%A4%AF%E0%A5%8B%E0%A4%97/mission-vision-and-objectives-of-ipc.html	html	hi	T2-article-detail	आई.पी.सी. के लक्ष्य और दृष्टिकोण - Indian Pharmacopoeia Commission	51350
/hi/%E0%A4%B9%E0%A4%AE%E0%A4%BE%E0%A4%B0%E0%A5%87-%E0%A4%AC%E0%A4%BE%E0%A4%B0%E0%A5%87-%E0%A4%AE%E0%A5%87%E0%A4%82/%E0%A4%B5%E0%A4%BF%E0%A4%AD%E0%A4%BE%E0%A4%97.html	html	hi	T2-article-detail	विभाग - Indian Pharmacopoeia Commission	49284
/hi/%E0%A4%B9%E0%A4%AE%E0%A4%BE%E0%A4%B0%E0%A5%87-%E0%A4%AC%E0%A4%BE%E0%A4%B0%E0%A5%87-%E0%A4%AE%E0%A5%87%E0%A4%82/%E0%A4%B5%E0%A4%BF%E0%A4%AD%E0%A4%BE%E0%A4%97/%E0%A4%94%E0%A4%B7%E0%A4%A7.html	html	hi	T2-article-detail	औषधशास्त्र - Indian Pharmacopoeia Commission	49771
/hi/%E0%A4%B9%E0%A4%AE%E0%A4%BE%E0%A4%B0%E0%A5%87-%E0%A4%AC%E0%A4%BE%E0%A4%B0%E0%A5%87-%E0%A4%AE%E0%A5%87%E0%A4%82/%E0%A4%B5%E0%A4%BF%E0%A4%AD%E0%A4%BE%E0%A4%97/%E0%A4%95%E0%A5%80%E0%A4%9F%E0%A4%BE%E0%A4%A3%E0%A5%81-%E0%A4%B5%E0%A4%BF%E0%A4%9C%E0%A5%8D%E0%A4%9E%E0%A4%BE%E0%A4%A8.html	html	hi	T2-article-detail	सूक्ष्मजैविकी - Indian Pharmacopoeia Commission	53367
/hi/%E0%A4%B9%E0%A4%AE%E0%A4%BE%E0%A4%B0%E0%A5%87-%E0%A4%AC%E0%A4%BE%E0%A4%B0%E0%A5%87-%E0%A4%AE%E0%A5%87%E0%A4%82/%E0%A4%B5%E0%A4%BF%E0%A4%AD%E0%A4%BE%E0%A4%97/%E0%A4%97%E0%A5%81%E0%A4%A3%E0%A4%B5%E0%A4%A4%E0%A5%8D%E0%A4%A4%E0%A4%BE-%E0%A4%86%E0%A4%B6%E0%A5%8D%E0%A4%B5%E0%A4%BE%E0%A4%B8%E0%A4%A8.html	html	hi	T2-article-detail	गुणवत्ता आश्वासन - Indian Pharmacopoeia Commission	50033
/hi/%E0%A4%B9%E0%A4%AE%E0%A4%BE%E0%A4%B0%E0%A5%87-%E0%A4%AC%E0%A4%BE%E0%A4%B0%E0%A5%87-%E0%A4%AE%E0%A5%87%E0%A4%82/%E0%A4%B5%E0%A4%BF%E0%A4%AD%E0%A4%BE%E0%A4%97/%E0%A4%9C%E0%A5%80%E0%A4%B5%E0%A4%B5%E0%A4%BF%E0%A4%9C%E0%A5%8D%E0%A4%9E%E0%A4%BE%E0%A4%A8%E0%A4%BF%E0%A4%95.html	html	hi	T2-article-detail	जैविक - Indian Pharmacopoeia Commission	55636
/hi/%E0%A4%B9%E0%A4%AE%E0%A4%BE%E0%A4%B0%E0%A5%87-%E0%A4%AC%E0%A4%BE%E0%A4%B0%E0%A5%87-%E0%A4%AE%E0%A5%87%E0%A4%82/%E0%A4%B5%E0%A4%BF%E0%A4%AD%E0%A4%BE%E0%A4%97/%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%95%E0%A4%BE%E0%A4%B6%E0%A4%A8.html	html	hi	T2-article-detail	प्रकाशन - Indian Pharmacopoeia Commission	50778
/hi/%E0%A4%B9%E0%A4%AE%E0%A4%BE%E0%A4%B0%E0%A5%87-%E0%A4%AC%E0%A4%BE%E0%A4%B0%E0%A5%87-%E0%A4%AE%E0%A5%87%E0%A4%82/%E0%A4%B5%E0%A4%BF%E0%A4%AD%E0%A4%BE%E0%A4%97/%E0%A4%B5%E0%A4%BF%E0%A4%A4%E0%A5%8D%E0%A4%A4-%E0%A4%94%E0%A4%B0-%E0%A4%B2%E0%A5%87%E0%A4%96%E0%A4%BE%E0%A4%82%E0%A4%95%E0%A4%A8.html	html	hi	T2-article-detail	वित्त एवं लेखा - Indian Pharmacopoeia Commission	49992
/hi/%E0%A4%B9%E0%A4%AE%E0%A4%BE%E0%A4%B0%E0%A5%87-%E0%A4%AC%E0%A4%BE%E0%A4%B0%E0%A5%87-%E0%A4%AE%E0%A5%87%E0%A4%82/%E0%A4%B5%E0%A4%BF%E0%A4%AD%E0%A4%BE%E0%A4%97/%E0%A4%B5%E0%A4%BF%E0%A4%A4%E0%A5%8D%E0%A4%A4-%E0%A4%94%E0%A4%B0-%E0%A4%B2%E0%A5%87%E0%A4%96%E0%A4%BE%E0%A4%82%E0%A4%95%E0%A4%A8/%E0%A4%A8%E0%A4%95%E0%A4%A6-%E0%A4%94%E0%A4%B0-%E0%A4%B2%E0%A5%87%E0%A4%96%E0%A4%BE.html	html	hi	T2-article-detail	नकद और लेखा - Indian Pharmacopoeia Commission	50581
/hi/%E0%A4%B9%E0%A4%AE%E0%A4%BE%E0%A4%B0%E0%A5%87-%E0%A4%AC%E0%A4%BE%E0%A4%B0%E0%A5%87-%E0%A4%AE%E0%A5%87%E0%A4%82/%E0%A4%B5%E0%A4%BF%E0%A4%AD%E0%A4%BE%E0%A4%97/%E0%A4%B5%E0%A4%BF%E0%A4%A4%E0%A5%8D%E0%A4%A4-%E0%A4%94%E0%A4%B0-%E0%A4%B2%E0%A5%87%E0%A4%96%E0%A4%BE%E0%A4%82%E0%A4%95%E0%A4%A8/%E0%A4%AC%E0%A4%9C%E0%A4%9F.html	html	hi	T2-article-detail	बजट - Indian Pharmacopoeia Commission	50384
/hi/%E0%A4%B9%E0%A4%AE%E0%A4%BE%E0%A4%B0%E0%A5%87-%E0%A4%AC%E0%A4%BE%E0%A4%B0%E0%A5%87-%E0%A4%AE%E0%A5%87%E0%A4%82/%E0%A4%B5%E0%A4%BF%E0%A4%AD%E0%A4%BE%E0%A4%97/%E0%A4%B5%E0%A4%BF%E0%A4%A4%E0%A5%8D%E0%A4%A4-%E0%A4%94%E0%A4%B0-%E0%A4%B2%E0%A5%87%E0%A4%96%E0%A4%BE%E0%A4%82%E0%A4%95%E0%A4%A8/%E0%A4%B2%E0%A5%87%E0%A4%96%E0%A4%BE-%E0%A4%AA%E0%A4%B0%E0%A5%80%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%BE.html	html	hi	T2-article-detail	लेखा परीक्षा - Indian Pharmacopoeia Commission	50604
/hi/%E0%A4%B9%E0%A4%AE%E0%A4%BE%E0%A4%B0%E0%A5%87-%E0%A4%AC%E0%A4%BE%E0%A4%B0%E0%A5%87-%E0%A4%AE%E0%A5%87%E0%A4%82/%E0%A4%B5%E0%A4%BF%E0%A4%AD%E0%A4%BE%E0%A4%97/%E0%A4%B5%E0%A4%BF%E0%A4%B6%E0%A5%8D%E0%A4%B2%E0%A5%87%E0%A4%B7%E0%A4%A3%E0%A4%BE%E0%A4%A4%E0%A5%8D%E0%A4%AE%E0%A4%95-%E0%A4%85%E0%A4%A8%E0%A5%81%E0%A4%B8%E0%A4%82%E0%A4%A7%E0%A4%BE%E0%A4%A8-%E0%A4%8F%E0%A4%B5%E0%A4%82-%E0%A4%B5%E0%A4%BF%E0%A4%95%E0%A4%BE%E0%A4%B8-%E0%A4%8F%E0%A4%86%E0%A4%B0-%E0%A4%8F%E0%A4%82%E0%A4%A1-%E0%A4%A1%E0%A5%80.html	html	hi	T2-article-detail	विश्लेषणात्मक अनुसंधान एवं विकास (ए.आर एंड डी) - Indian Pharmacopoeia Commission	56083
/hi/%E0%A4%B9%E0%A4%AE%E0%A4%BE%E0%A4%B0%E0%A5%87-%E0%A4%AC%E0%A4%BE%E0%A4%B0%E0%A5%87-%E0%A4%AE%E0%A5%87%E0%A4%82/%E0%A4%B5%E0%A4%BF%E0%A4%AD%E0%A4%BE%E0%A4%97/%E0%A4%B6%E0%A4%BE%E0%A4%B8%E0%A4%A8-%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%AC%E0%A4%82%E0%A4%A7.html	html	hi	T2-article-detail	शासन प्रशासन - Indian Pharmacopoeia Commission	49905
/hi/%E0%A4%B9%E0%A4%AE%E0%A4%BE%E0%A4%B0%E0%A5%87-%E0%A4%AC%E0%A4%BE%E0%A4%B0%E0%A5%87-%E0%A4%AE%E0%A5%87%E0%A4%82/%E0%A4%B5%E0%A4%BF%E0%A4%AD%E0%A4%BE%E0%A4%97/%E0%A4%B8%E0%A4%82%E0%A4%A6%E0%A4%B0%E0%A5%8D%E0%A4%AD-%E0%A4%AE%E0%A4%BE%E0%A4%A8%E0%A4%95.html	html	hi	T2-article-detail	संदर्भ मानक - Indian Pharmacopoeia Commission	60718
/hi/%E0%A4%B9%E0%A4%AE%E0%A4%BE%E0%A4%B0%E0%A5%87-%E0%A4%AC%E0%A4%BE%E0%A4%B0%E0%A5%87-%E0%A4%AE%E0%A5%87%E0%A4%82/%E0%A4%B5%E0%A4%BF%E0%A4%AD%E0%A4%BE%E0%A4%97/phytopharmaceutical.html	html	hi	T2-article-detail	पादप औषधि - Indian Pharmacopoeia Commission	75838
/hi/%E0%A4%B9%E0%A4%AE%E0%A4%BE%E0%A4%B0%E0%A5%87-%E0%A4%AC%E0%A4%BE%E0%A4%B0%E0%A5%87-%E0%A4%AE%E0%A5%87%E0%A4%82/%E0%A4%B5%E0%A4%BF%E0%A4%AD%E0%A4%BE%E0%A4%97/store.html	html	hi	T2-article-detail	भंडार - Indian Pharmacopoeia Commission	49660
/hi/%E0%A4%B9%E0%A4%AE%E0%A4%BE%E0%A4%B0%E0%A5%87-%E0%A4%AC%E0%A4%BE%E0%A4%B0%E0%A5%87-%E0%A4%AE%E0%A5%87%E0%A4%82/%E0%A4%B8%E0%A4%82%E0%A4%97%E0%A4%A0%E0%A4%A8%E0%A4%BE%E0%A4%A4%E0%A5%8D%E0%A4%AE%E0%A4%95-%E0%A4%9A%E0%A4%BE%E0%A4%B0%E0%A5%8D%E0%A4%9F.html	html	hi	T2-article-detail	संगठनात्मक चार्ट - Indian Pharmacopoeia Commission	50048
/hi/%E0%A4%B9%E0%A4%AE%E0%A4%BE%E0%A4%B0%E0%A5%87-%E0%A4%AC%E0%A4%BE%E0%A4%B0%E0%A5%87-%E0%A4%AE%E0%A5%87%E0%A4%82/%E0%A4%B8%E0%A4%9A%E0%A4%BF%E0%A4%B5-%E0%A4%B8%E0%A4%B9-%E0%A4%B5%E0%A5%88%E0%A4%9C%E0%A5%8D%E0%A4%9E%E0%A4%BE%E0%A4%A8%E0%A4%BF%E0%A4%95-%E0%A4%A8%E0%A4%BF%E0%A4%A6%E0%A5%87%E0%A4%B6%E0%A4%95-%E0%A4%95%E0%A5%87-%E0%A4%B8%E0%A4%82%E0%A4%A6%E0%A5%87%E0%A4%B6.html	html	hi	T2-article-detail	सचिव-सह-वैज्ञानिक निदेशक के संदेश - Indian Pharmacopoeia Commission	55313
/hi/%E0%A4%B9%E0%A4%AE%E0%A4%BE%E0%A4%B0%E0%A5%87-%E0%A4%AC%E0%A4%BE%E0%A4%B0%E0%A5%87-%E0%A4%AE%E0%A5%87%E0%A4%82/%E0%A4%B9%E0%A4%AE-%E0%A4%B8%E0%A5%87-%E0%A4%B8%E0%A4%82%E0%A4%AA%E0%A4%B0%E0%A5%8D%E0%A4%95-%E0%A4%95%E0%A4%B0%E0%A5%87%E0%A4%82.html	html	hi	T2-article-detail	हम से संपर्क करें - Indian Pharmacopoeia Commission	50173
/hi/%E0%A4%B9%E0%A4%AE%E0%A4%BE%E0%A4%B0%E0%A5%87-%E0%A4%AC%E0%A4%BE%E0%A4%B0%E0%A5%87-%E0%A4%AE%E0%A5%87%E0%A4%82/%E0%A4%B9%E0%A4%AE-%E0%A4%B8%E0%A5%87-%E0%A4%B8%E0%A4%82%E0%A4%AA%E0%A4%B0%E0%A5%8D%E0%A4%95-%E0%A4%95%E0%A4%B0%E0%A5%87%E0%A4%82/%E0%A4%86%E0%A4%88%E0%A4%AA%E0%A5%80%E0%A4%B8%E0%A5%80-%E0%A4%95%E0%A4%BE-%E0%A4%B0%E0%A5%82%E0%A4%9F-%E0%A4%A8%E0%A4%95%E0%A5%8D%E0%A4%B6%E0%A4%BE.html	html	hi	T2-article-detail	आई.पी.सी. का रूट नक्शा - Indian Pharmacopoeia Commission	50975
/hi/%E0%A4%B9%E0%A4%AE%E0%A4%BE%E0%A4%B0%E0%A5%87-%E0%A4%AC%E0%A4%BE%E0%A4%B0%E0%A5%87-%E0%A4%AE%E0%A5%87%E0%A4%82/%E0%A4%B9%E0%A4%AE-%E0%A4%B8%E0%A5%87-%E0%A4%B8%E0%A4%82%E0%A4%AA%E0%A4%B0%E0%A5%8D%E0%A4%95-%E0%A4%95%E0%A4%B0%E0%A5%87%E0%A4%82/%E0%A4%AB%E0%A5%87%E0%A4%B8%E0%A4%AC%E0%A5%81%E0%A4%95,-%E0%A4%9F%E0%A5%8D%E0%A4%B5%E0%A4%BF%E0%A4%9F%E0%A4%B0,-%E0%A4%AF%E0%A5%82%E0%A4%9F%E0%A5%8D%E0%A4%AF%E0%A5%82%E0%A4%AC.html	html	hi	T2-article-detail	फेसबुक, ट्विटर, यूट्यूब - Indian Pharmacopoeia Commission	50383
/hi/%E0%A4%B9%E0%A4%BE%E0%A4%87%E0%A4%AA%E0%A4%B0%E0%A4%B2%E0%A4%BF%E0%A4%82%E0%A4%95%E0%A4%BF%E0%A4%82%E0%A4%97-%E0%A4%A8%E0%A5%80%E0%A4%A4%E0%A4%BF.html	html	hi	T2-article-detail	हाइपरलिंकिंग नीति - Indian Pharmacopoeia Commission	51559
/hi/404-page-not-found.html	html	hi	T2-article-detail	404 - Page Not Found - Indian Pharmacopoeia Commission	48442
/hi/9-category-hi.html	html	hi	T4-category-list	Hindi Category - Indian Pharmacopoeia Commission	66671
/hi/9-category-hi/2-article-hi-in-hi.html	html	hi	T2-article-detail	Home - Hi - Indian Pharmacopoeia Commission	76274
/hi/about-us/about-ipc/ipc-bye-laws.html	html	hi	T2-article-detail	IPC BYE LAWS - Indian Pharmacopoeia Commission	49669
/hi/about-us/accreditation-certification.html	html	hi	T2-article-detail	Accreditation/ Certification - Indian Pharmacopoeia Commission	49435
/hi/about-us/departments/analytical-research-development-ar-d/expression-of-interest-eoi-for-verification-testing-of-indian-pharmacopoeia-ip-monographs.html	html	hi	T2-article-detail	Expression of Interest (EoI) for Verification/Testing of Indian Pharmacopoeia (IP) Monographs - Indian Pharmacopoeia Commission	50689
/hi/about-us/departments/quality-assurance/accreditation-certification.html	html	hi	T2-article-detail	Accreditation &amp; Certification - Indian Pharmacopoeia Commission	50141
/hi/about-us/departments/quality-assurance/expression-of-interest-eoi-form-for-the-testing-laboratories-to-validate-the-ip-reference-substances-iprs.html	html	hi	T2-article-detail	Expression of Interest (EOI) form for the testing laboratories to validate the IP Reference Substances (IPRS) - Indian Pharmacopoeia Commission	51284
/hi/about-us/departments/quality-assurance/other-activities.html	html	hi	T2-article-detail	Other Activities - Indian Pharmacopoeia Commission	49899
/hi/about-us/departments/quality-assurance/overview-of-quality-assurance-department.html	html	hi	T2-article-detail	Quality Manual of the IP Commission - Indian Pharmacopoeia Commission	49993
/hi/about-us/departments/quality-assurance/proficiency-testing-division.html	html	hi	T2-article-detail	Proficiency Testing Division - Indian Pharmacopoeia Commission	53212
/hi/about-us/departments/quality-assurance/proficiency-testing-division/10-news-highlights-en/735-pt-schedule-2020.html	html	hi	T2-article-detail	PT Schedule 2020 - Indian Pharmacopoeia Commission	50020
/hi/about-us/departments/quality-assurance/training-skill-development.html	html	hi	T2-article-detail	Training &amp; Skill Development - Indian Pharmacopoeia Commission	49732
/hi/component/search/	html	hi	T6-search-results	खोज - Indian Pharmacopoeia Commission	48229
/hi/component/search/csrf.token	html	hi	T6-search-results	खोज - Indian Pharmacopoeia Commission	48365
/hi/component/search/system.paths	html	hi	T6-search-results	खोज - Indian Pharmacopoeia Commission	49504
/hi/e-services/ip-online.html	html	hi	T2-article-detail	IP Online - Indian Pharmacopoeia Commission	48766
/hi/employees-corner/application-forms.html	html	hi	T2-article-detail	Application &amp; Forms - Indian Pharmacopoeia Commission	58001
/hi/mandates/indian-pharmacopoeia/guidance-documents-for-stakeholders.html	html	hi	T2-article-detail	Guidance Documents for Stakeholders - Indian Pharmacopoeia Commission	58165
/hi/mandates/indian-pharmacopoeia/indian-pharmacopoeia-2022.html	html	hi	T2-article-detail	Indian Pharmacopoeia 2022 - Indian Pharmacopoeia Commission	49864
/hi/mandates/indian-pharmacopoeia/indian-pharmacopoeia-2022/10-news-highlights-en/1012-clarification-of-ip-general-chapter-2-5-4-i-uniformity-of-dosage-units.html	html	hi	T2-article-detail	Clarification of IP General Chapter 2.5.4 (i). Uniformity of Dosage Units - Indian Pharmacopoeia Commission	50495
/hi/mandates/indian-pharmacopoeia/indian-pharmacopoeia-2022/8-category-en/1018-release-of-indian-pharmacopoeia-ip-2022.html	html	hi	T2-article-detail	Release of Indian Pharmacopoeia (IP-2022) - Indian Pharmacopoeia Commission	50025
/hi/mandates/materiovigilance-programme-of-india-mvpi/mah-enrolment-form.html	html	hi	T2-article-detail	MAH Enrolment form - Indian Pharmacopoeia Commission	52318
/hi/mandates/national-formulary-of-india-nfi/list-of-ip-phytochemical-reference-substances-available-at-ipc,-ghaziabad.html	html	hi	T2-article-detail	List of IP Phytochemical Reference Substances available at IPC, Ghaziabad - Indian Pharmacopoeia Commission	49744
/hi/mandates/nfi/nfi-monograph-chapter-appendices-development-checklist-version-1.html	html	hi	T2-article-detail	NFI Monograph/Chapter/Appendices Development Checklist (Version 1) - Indian Pharmacopoeia Commission	49598
/hi/mandates/nfi/procurement-of-nfi-2021.html	html	hi	T2-article-detail	Procurement of NFI 2021 - Indian Pharmacopoeia Commission	49244
/hi/mandates/nfi/release-of-national-formulary-of-india-2021.html	html	hi	T2-article-detail	Release of National Formulary of India 2021 - Indian Pharmacopoeia Commission	51470
/hi/monograph-inclusion-request-form.html	html	hi	T7-contact-directory	Monograph Inclusion Request Form - Indian Pharmacopoeia Commission	57798
/hi/monograph-inclusion-request-form/submissions.html	html	hi	T7-contact-directory	Monograph Inclusion Request Form - Indian Pharmacopoeia Commission	57822
/hi/news-archive.feed	html	hi	T4-category-list	News Archive - Indian Pharmacopoeia Commission	56902
/hi/news-archive.html	html	hi	T4-category-list	News Archive - Indian Pharmacopoeia Commission	56902
/hi/news-archive/1000-ncc-mvpi,-ipc-in-association-with-national-institute-of-mental-health-neuro-sciences-nimhans-,-bengaluru-is-organizing-a-national-conference-entitled-%E2%80%9Cmanagement-ensuring-safety-of-medical-devices%E2%80%9D-at-nimhans-convection-centre,-bengaluru-on-july-09,-2022.html	html	hi	T2-article-detail	NCC-MvPI, IPC in association with National Institute of Mental Health &amp; Neuro Sciences (NIMHANS), Bengaluru is organizing a National Conference entitled “Management &amp; Ensuring Safety of Medical Devices” at NIMHANS convection centre, Bengaluru on July 09, - Indian Pharmacopoeia Commission	50873
/hi/news-archive/1000-ncc-mvpi,-ipc-in-association-with-national-institute-of-mental-health-neuro-sciences-nimhans-,-bengaluru-is-organizing-a-national-conference-entitled-“management-ensuring-safety-of-medical-devices”-at-nimhans-convection-centre,-bengaluru-on-july-09,-2022.html	html	hi	T2-article-detail	NCC-MvPI, IPC in association with National Institute of Mental Health &amp; Neuro Sciences (NIMHANS), Bengaluru is organizing a National Conference entitled “Management &amp; Ensuring Safety of Medical Devices” at NIMHANS convection centre, Bengaluru on July 09, - Indian Pharmacopoeia Commission	50873
/hi/news-archive/1001-vacancy-circular-for-jr-pharmacovigilance-associate-vacant-posts-purely-on-contract-basis-at-indian-pharmacopoeia-commission-ipc.html	html	hi	T2-article-detail	Vacancy circular for Jr. Pharmacovigilance Associate vacant posts purely on contract basis at Indian Pharmacopoeia Commission (IPC) - Indian Pharmacopoeia Commission	53287
/hi/news-archive/1002-ncc-mvpi,-ipc-in-organizing-a-workshop-entitled-%E2%80%9Ckey-role-of-in-vitro-diagnostic-medical-device-stakeholders-in-materiovigilance-programme-of-india%E2%80%9D-at-ipc,-ghaziabad-on-july-22,-2022.html	html	hi	T2-article-detail	NCC-MvPI, IPC is organizing a workshop entitled “Key Role of in-vitro diagnostic medical device stakeholders in Materiovigilance Programme of India” at IPC, Ghaziabad on July 22, 2022. - Indian Pharmacopoeia Commission	50810
/hi/news-archive/1002-ncc-mvpi,-ipc-in-organizing-a-workshop-entitled-“key-role-of-in-vitro-diagnostic-medical-device-stakeholders-in-materiovigilance-programme-of-india”-at-ipc,-ghaziabad-on-july-22,-2022.html	html	hi	T2-article-detail	NCC-MvPI, IPC is organizing a workshop entitled “Key Role of in-vitro diagnostic medical device stakeholders in Materiovigilance Programme of India” at IPC, Ghaziabad on July 22, 2022. - Indian Pharmacopoeia Commission	50810
/hi/news-archive/1003-ipc-updates.html	html	hi	T2-article-detail	Press Note on Recognition of Indian Pharmacopoeia in Foreign Countries - Indian Pharmacopoeia Commission	49162
/hi/news-archive/1004-call-for-experts-join-subject-expert-committee-of-materiovigilance-programme-of-india.html	html	hi	T2-article-detail	Call for Experts: Join subject Expert Committee of Materiovigilance programme of India - Indian Pharmacopoeia Commission	50211
/hi/news-archive/1005-procedure-for-purchasing-ip-2022-via-online-mode-for-ip-conference-2022-attendees-industry-and-accademia-only.html	html	hi	T2-article-detail	Procedure for Purchasing IP 2022 via Online Mode- For IP conference 2022 attendees (Industry and Accademia) Only - Indian Pharmacopoeia Commission	50338
/hi/news-archive/1006-application-are-invited-for-the-22nd-skill-development-programme-on-pharmacovigilance-for-medical-products.html	html	hi	T2-article-detail	Application are invited for the 22nd Skill Development Programme On Pharmacovigilance for Medical Products - Indian Pharmacopoeia Commission	52028
/hi/news-archive/1007-awareness-programme-on-9th-edition-of-indian-pharmacopoeia-ip-2022-indian-pharmacopoeia-reference-substance-iprs-bengaluru-on-friday,-26th-august-2022-timing-10-00-am%E2%80%9404-30-pm.html	html	hi	T2-article-detail	AWARENESS PROGRAMME ON 9th EDITION OF INDIAN PHARMACOPOEIA (IP-2022) &amp; INDIAN PHARMACOPOEIA REFERENCE SUBSTANCE (IPRS) @ BENGALURU on Friday, 26th August 2022 Timing: 10:00 AM—04:30 PM - Indian Pharmacopoeia Commission	51645
